TGT,77.04,20160225_114639,77.0,
AMZN,550.283,20160225_114639,555.62,
MSFT,51.1,20160225_114639,51.73,
OTIV,0.71,20160225_114639,0.71,
PXLW,1.95,20160225_114639,2.0,
GOGO,9.8,20160225_114639,9.75,
HPQ,10.125,20160225_114644,10.13,
VZ,50.95,20160225_114644,50.9,
HTCKF,9.9,20160225_114644,9.9,
SNE,21.12,20160225_114644,21.12,
ADBE,85.42,20160225_114644,84.76,
BAC,12.14,20160225_114644,12.14,
GPRO,11.415,20160225_114644,11.69,
FB,107.38,20160225_114644,107.09,
GOOG,698.0,20160225_114644,700.01,
AAPL,96.17,20160225_114644,96.16,
F,12.2285,20160225_114644,12.11,
ARWR,3.84,20160225_114644,3.86,
BWLD,157.97,20160225_114644,159.25,
BP,28.365,20160225_114644,28.83,
WMT,67.385,20160225_114644,67.48,
TGT,77.04,20160225_114644,77.0,
AMZN,550.02,20160225_114644,555.62,
MSFT,51.08,20160225_114644,51.73,
OTIV,0.71,20160225_114644,0.71,
PXLW,1.95,20160225_114644,2.0,
GOGO,9.8,20160225_114644,9.75,
HPQ,10.125,20160225_114649,10.13,
VZ,50.96,20160225_114649,50.9,
HTCKF,9.9,20160225_114649,9.9,
SNE,21.12,20160225_114649,21.12,
ADBE,85.47,20160225_114649,84.76,
BAC,12.15,20160225_114649,12.14,
GPRO,11.415,20160225_114649,11.69,
FB,107.4,20160225_114649,107.09,
GOOG,698.0,20160225_114649,700.01,
AAPL,96.18,20160225_114649,96.16,
F,12.22,20160225_114649,12.11,
ARWR,3.84,20160225_114649,3.86,
BWLD,157.97,20160225_114649,159.25,
BP,28.36,20160225_114649,28.83,
WMT,67.39,20160225_114649,67.48,
TGT,77.04,20160225_114649,77.0,
AMZN,550.231,20160225_114649,555.62,
MSFT,51.085,20160225_114649,51.73,
OTIV,0.71,20160225_114649,0.71,
PXLW,1.95,20160225_114649,2.0,
GOGO,9.7999,20160225_114649,9.75,
HPQ,10.125,20160225_114654,10.13,
VZ,50.9555,20160225_114654,50.9,
HTCKF,9.9,20160225_114654,9.9,
SNE,21.12,20160225_114654,21.12,
ADBE,85.45,20160225_114654,84.76,
BAC,12.145,20160225_114654,12.14,
GPRO,11.415,20160225_114654,11.69,
FB,107.41,20160225_114654,107.09,
GOOG,698.0,20160225_114654,700.01,
AAPL,96.19,20160225_114654,96.16,
F,12.225,20160225_114654,12.11,
ARWR,3.8335,20160225_114654,3.86,
BWLD,157.97,20160225_114654,159.25,
BP,28.36,20160225_114654,28.83,
WMT,67.39,20160225_114654,67.48,
TGT,77.07,20160225_114654,77.0,
AMZN,550.231,20160225_114654,555.62,
MSFT,51.08,20160225_114654,51.73,
OTIV,0.71,20160225_114654,0.71,
PXLW,1.95,20160225_114654,2.0,
GOGO,9.79,20160225_114654,9.75,
HPQ,10.13,20160225_114659,10.13,
VZ,50.95,20160225_114659,50.9,
HTCKF,9.9,20160225_114659,9.9,
SNE,21.12,20160225_114659,21.12,
ADBE,85.45,20160225_114659,84.76,
BAC,12.145,20160225_114659,12.14,
GPRO,11.415,20160225_114659,11.69,
FB,107.4063,20160225_114659,107.09,
GOOG,698.0,20160225_114659,700.01,
AAPL,96.19,20160225_114659,96.16,
F,12.225,20160225_114659,12.11,
ARWR,3.8335,20160225_114659,3.86,
BWLD,157.97,20160225_114659,159.25,
BP,28.3637,20160225_114659,28.83,
WMT,67.38,20160225_114659,67.48,
TGT,77.07,20160225_114659,77.0,
AMZN,550.231,20160225_114659,555.62,
MSFT,51.08,20160225_114659,51.73,
OTIV,0.71,20160225_114659,0.71,
PXLW,1.95,20160225_114659,2.0,
GOGO,9.79,20160225_114659,9.75,
HPQ,10.12,20160225_114704,10.13,
VZ,50.96,20160225_114704,50.9,
HTCKF,9.9,20160225_114704,9.9,
SNE,21.12,20160225_114704,21.12,
ADBE,85.45,20160225_114704,84.76,
BAC,12.15,20160225_114704,12.14,
GPRO,11.415,20160225_114704,11.69,
FB,107.41,20160225_114704,107.09,
GOOG,698.0,20160225_114704,700.01,
AAPL,96.191,20160225_114704,96.16,
F,12.2235,20160225_114704,12.11,
ARWR,3.8335,20160225_114704,3.86,
BWLD,157.97,20160225_114704,159.25,
BP,28.37,20160225_114704,28.83,
WMT,67.37,20160225_114704,67.48,
TGT,77.05,20160225_114704,77.0,
AMZN,550.231,20160225_114704,555.62,
MSFT,51.085,20160225_114704,51.73,
OTIV,0.71,20160225_114704,0.71,
PXLW,1.95,20160225_114704,2.0,
GOGO,9.79,20160225_114704,9.75,
HPQ,10.1167,20160225_114709,10.13,
VZ,50.96,20160225_114709,50.9,
HTCKF,9.9,20160225_114709,9.9,
SNE,21.12,20160225_114709,21.12,
ADBE,85.45,20160225_114709,84.76,
BAC,12.15,20160225_114709,12.14,
GPRO,11.415,20160225_114709,11.69,
FB,107.406,20160225_114709,107.09,
GOOG,698.0,20160225_114709,700.01,
AAPL,96.19,20160225_114709,96.16,
F,12.22,20160225_114709,12.11,
ARWR,3.8335,20160225_114709,3.86,
BWLD,157.97,20160225_114709,159.25,
BP,28.37,20160225_114709,28.83,
WMT,67.37,20160225_114709,67.48,
TGT,77.01,20160225_114709,77.0,
AMZN,550.231,20160225_114709,555.62,
MSFT,51.082,20160225_114709,51.73,
OTIV,0.71,20160225_114709,0.71,
PXLW,1.95,20160225_114709,2.0,
GOGO,9.8099,20160225_114709,9.75,
HPQ,10.115,20160225_114714,10.13,
VZ,50.955,20160225_114714,50.9,
HTCKF,9.9,20160225_114714,9.9,
SNE,21.12,20160225_114714,21.12,
ADBE,85.45,20160225_114714,84.76,
BAC,12.15,20160225_114714,12.14,
GPRO,11.415,20160225_114714,11.69,
FB,107.42,20160225_114714,107.09,
GOOG,698.0,20160225_114714,700.01,
AAPL,96.17,20160225_114714,96.16,
F,12.229,20160225_114714,12.11,
ARWR,3.8335,20160225_114714,3.86,
BWLD,158.1,20160225_114714,159.25,
BP,28.38,20160225_114714,28.83,
WMT,67.3762,20160225_114714,67.48,
TGT,76.99,20160225_114714,77.0,
AMZN,550.231,20160225_114714,555.62,
MSFT,51.09,20160225_114714,51.73,
OTIV,0.71,20160225_114714,0.71,
PXLW,1.95,20160225_114714,2.0,
GOGO,9.8099,20160225_114714,9.75,
HPQ,10.1,20160225_114719,10.13,
VZ,50.955,20160225_114719,50.9,
HTCKF,9.9,20160225_114719,9.9,
SNE,21.12,20160225_114719,21.12,
ADBE,85.43,20160225_114719,84.76,
BAC,12.14,20160225_114719,12.14,
GPRO,11.415,20160225_114719,11.69,
FB,107.42,20160225_114719,107.09,
GOOG,698.0,20160225_114719,700.01,
AAPL,96.151,20160225_114719,96.16,
F,12.22,20160225_114719,12.11,
ARWR,3.83,20160225_114719,3.86,
BWLD,158.1,20160225_114719,159.25,
BP,28.36,20160225_114719,28.83,
WMT,67.37,20160225_114719,67.48,
TGT,76.98,20160225_114719,77.0,
AMZN,549.98,20160225_114719,555.62,
MSFT,51.07,20160225_114719,51.73,
OTIV,0.71,20160225_114719,0.71,
PXLW,1.95,20160225_114719,2.0,
GOGO,9.8099,20160225_114719,9.75,
HPQ,10.105,20160225_114724,10.13,
VZ,50.955,20160225_114724,50.9,
HTCKF,9.9,20160225_114724,9.9,
SNE,21.12,20160225_114724,21.12,
ADBE,85.44,20160225_114724,84.76,
BAC,12.15,20160225_114724,12.14,
GPRO,11.415,20160225_114724,11.69,
FB,107.44,20160225_114724,107.09,
GOOG,698.0,20160225_114724,700.01,
AAPL,96.16,20160225_114724,96.16,
F,12.2273,20160225_114724,12.11,
ARWR,3.83,20160225_114724,3.86,
BWLD,158.1,20160225_114724,159.25,
BP,28.36,20160225_114724,28.83,
WMT,67.37,20160225_114724,67.48,
TGT,76.97,20160225_114724,77.0,
AMZN,550.27,20160225_114724,555.62,
MSFT,51.07,20160225_114724,51.73,
OTIV,0.71,20160225_114724,0.71,
PXLW,1.95,20160225_114724,2.0,
GOGO,9.8083,20160225_114724,9.75,
HPQ,10.105,20160225_114729,10.13,
VZ,50.955,20160225_114729,50.9,
HTCKF,9.9,20160225_114729,9.9,
SNE,21.12,20160225_114729,21.12,
ADBE,85.44,20160225_114729,84.76,
BAC,12.15,20160225_114729,12.14,
GPRO,11.415,20160225_114729,11.69,
FB,107.44,20160225_114729,107.09,
GOOG,698.0,20160225_114729,700.01,
AAPL,96.14,20160225_114729,96.16,
F,12.22,20160225_114729,12.11,
ARWR,3.83,20160225_114729,3.86,
BWLD,158.1,20160225_114729,159.25,
BP,28.35,20160225_114729,28.83,
WMT,67.37,20160225_114729,67.48,
TGT,76.97,20160225_114729,77.0,
AMZN,550.27,20160225_114729,555.62,
MSFT,51.08,20160225_114729,51.73,
OTIV,0.71,20160225_114729,0.71,
PXLW,1.96,20160225_114729,2.0,
GOGO,9.79,20160225_114729,9.75,
HPQ,10.11,20160225_114734,10.13,
VZ,50.955,20160225_114734,50.9,
HTCKF,9.9,20160225_114734,9.9,
SNE,21.12,20160225_114734,21.12,
ADBE,85.44,20160225_114734,84.76,
BAC,12.145,20160225_114734,12.14,
GPRO,11.415,20160225_114734,11.69,
FB,107.45,20160225_114734,107.09,
GOOG,698.0,20160225_114734,700.01,
AAPL,96.15,20160225_114734,96.16,
F,12.22,20160225_114734,12.11,
ARWR,3.83,20160225_114734,3.86,
BWLD,158.1,20160225_114734,159.25,
BP,28.36,20160225_114734,28.83,
WMT,67.38,20160225_114734,67.48,
TGT,76.97,20160225_114734,77.0,
AMZN,550.27,20160225_114734,555.62,
MSFT,51.09,20160225_114734,51.73,
OTIV,0.71,20160225_114734,0.71,
PXLW,1.96,20160225_114734,2.0,
GOGO,9.79,20160225_114734,9.75,
HPQ,10.1,20160225_114739,10.13,
VZ,50.955,20160225_114739,50.9,
HTCKF,9.9,20160225_114739,9.9,
SNE,21.12,20160225_114739,21.12,
ADBE,85.46,20160225_114739,84.76,
BAC,12.15,20160225_114739,12.14,
GPRO,11.415,20160225_114739,11.69,
FB,107.46,20160225_114739,107.09,
GOOG,698.0,20160225_114739,700.01,
AAPL,96.125,20160225_114739,96.16,
F,12.2275,20160225_114739,12.11,
ARWR,3.83,20160225_114739,3.86,
BWLD,158.1,20160225_114739,159.25,
BP,28.36,20160225_114739,28.83,
WMT,67.385,20160225_114739,67.48,
TGT,76.96,20160225_114739,77.0,
AMZN,550.27,20160225_114739,555.62,
MSFT,51.09,20160225_114739,51.73,
OTIV,0.71,20160225_114739,0.71,
PXLW,1.96,20160225_114739,2.0,
GOGO,9.79,20160225_114739,9.75,
HPQ,10.105,20160225_114744,10.13,
VZ,50.955,20160225_114744,50.9,
HTCKF,9.9,20160225_114744,9.9,
SNE,21.12,20160225_114744,21.12,
ADBE,85.46,20160225_114744,84.76,
BAC,12.15,20160225_114744,12.14,
GPRO,11.415,20160225_114744,11.69,
FB,107.43,20160225_114744,107.09,
GOOG,698.37,20160225_114744,700.01,
AAPL,96.1099,20160225_114744,96.16,
F,12.225,20160225_114744,12.11,
ARWR,3.83,20160225_114744,3.86,
BWLD,158.1,20160225_114744,159.25,
BP,28.355,20160225_114744,28.83,
WMT,67.38,20160225_114744,67.48,
TGT,76.95,20160225_114744,77.0,
AMZN,550.27,20160225_114744,555.62,
MSFT,51.0874,20160225_114744,51.73,
OTIV,0.71,20160225_114744,0.71,
PXLW,1.96,20160225_114744,2.0,
GOGO,9.79,20160225_114744,9.75,
HPQ,10.105,20160225_114749,10.13,
VZ,50.96,20160225_114749,50.9,
HTCKF,9.9,20160225_114749,9.9,
SNE,21.12,20160225_114749,21.12,
ADBE,85.46,20160225_114749,84.76,
BAC,12.145,20160225_114749,12.14,
GPRO,11.415,20160225_114749,11.69,
FB,107.43,20160225_114749,107.09,
GOOG,698.37,20160225_114749,700.01,
AAPL,96.105,20160225_114749,96.16,
F,12.22,20160225_114749,12.11,
ARWR,3.82,20160225_114749,3.86,
BWLD,158.1,20160225_114749,159.25,
BP,28.341,20160225_114749,28.83,
WMT,67.38,20160225_114749,67.48,
TGT,76.95,20160225_114749,77.0,
AMZN,550.14,20160225_114749,555.62,
MSFT,51.09,20160225_114749,51.73,
OTIV,0.71,20160225_114749,0.71,
PXLW,1.96,20160225_114749,2.0,
GOGO,9.79,20160225_114749,9.75,
HPQ,10.1,20160225_114754,10.13,
VZ,50.96,20160225_114754,50.9,
HTCKF,9.9,20160225_114754,9.9,
SNE,21.115,20160225_114754,21.12,
ADBE,85.43,20160225_114754,84.76,
BAC,12.14,20160225_114754,12.14,
GPRO,11.415,20160225_114754,11.69,
FB,107.44,20160225_114754,107.09,
GOOG,698.37,20160225_114754,700.01,
AAPL,96.11,20160225_114754,96.16,
F,12.22,20160225_114754,12.11,
ARWR,3.82,20160225_114754,3.86,
BWLD,157.92,20160225_114754,159.25,
BP,28.35,20160225_114754,28.83,
WMT,67.38,20160225_114754,67.48,
TGT,76.95,20160225_114754,77.0,
AMZN,550.14,20160225_114754,555.62,
MSFT,51.08,20160225_114754,51.73,
OTIV,0.71,20160225_114754,0.71,
PXLW,1.96,20160225_114754,2.0,
GOGO,9.79,20160225_114754,9.75,
HPQ,10.1,20160225_114759,10.13,
VZ,50.96,20160225_114759,50.9,
HTCKF,9.9,20160225_114759,9.9,
SNE,21.115,20160225_114759,21.12,
ADBE,85.42,20160225_114759,84.76,
BAC,12.14,20160225_114759,12.14,
GPRO,11.4199,20160225_114759,11.69,
FB,107.465,20160225_114759,107.09,
GOOG,698.37,20160225_114759,700.01,
AAPL,96.1,20160225_114759,96.16,
F,12.225,20160225_114759,12.11,
ARWR,3.8,20160225_114759,3.86,
BWLD,157.92,20160225_114759,159.25,
BP,28.34,20160225_114759,28.83,
WMT,67.405,20160225_114759,67.48,
TGT,76.96,20160225_114759,77.0,
AMZN,550.14,20160225_114759,555.62,
MSFT,51.08,20160225_114759,51.73,
OTIV,0.71,20160225_114759,0.71,
PXLW,1.96,20160225_114759,2.0,
GOGO,9.79,20160225_114759,9.75,
HPQ,10.1,20160225_114804,10.13,
VZ,50.96,20160225_114804,50.9,
HTCKF,9.9,20160225_114804,9.9,
SNE,21.11,20160225_114804,21.12,
ADBE,85.39,20160225_114804,84.76,
BAC,12.145,20160225_114804,12.14,
GPRO,11.4199,20160225_114804,11.69,
FB,107.45,20160225_114804,107.09,
GOOG,698.37,20160225_114804,700.01,
AAPL,96.085,20160225_114804,96.16,
F,12.2299,20160225_114804,12.11,
ARWR,3.8,20160225_114804,3.86,
BWLD,157.92,20160225_114804,159.25,
BP,28.35,20160225_114804,28.83,
WMT,67.405,20160225_114804,67.48,
TGT,76.95,20160225_114804,77.0,
AMZN,550.29,20160225_114804,555.62,
MSFT,51.0799,20160225_114804,51.73,
OTIV,0.71,20160225_114804,0.71,
PXLW,1.96,20160225_114804,2.0,
GOGO,9.81,20160225_114804,9.75,
HPQ,10.1,20160225_114809,10.13,
VZ,50.96,20160225_114809,50.9,
HTCKF,9.9,20160225_114809,9.9,
SNE,21.11,20160225_114809,21.12,
ADBE,85.36,20160225_114809,84.76,
BAC,12.145,20160225_114809,12.14,
GPRO,11.4199,20160225_114809,11.69,
FB,107.45,20160225_114809,107.09,
GOOG,698.37,20160225_114809,700.01,
AAPL,96.1,20160225_114809,96.16,
F,12.2299,20160225_114809,12.11,
ARWR,3.8,20160225_114809,3.86,
BWLD,157.92,20160225_114809,159.25,
BP,28.35,20160225_114809,28.83,
WMT,67.405,20160225_114809,67.48,
TGT,76.94,20160225_114809,77.0,
AMZN,550.0,20160225_114809,555.62,
MSFT,51.07,20160225_114809,51.73,
OTIV,0.71,20160225_114809,0.71,
PXLW,1.96,20160225_114809,2.0,
GOGO,9.81,20160225_114809,9.75,
HPQ,10.1,20160225_114814,10.13,
VZ,50.95,20160225_114814,50.9,
HTCKF,9.9,20160225_114814,9.9,
SNE,21.1,20160225_114814,21.12,
ADBE,85.3,20160225_114814,84.76,
BAC,12.13,20160225_114814,12.14,
GPRO,11.39,20160225_114814,11.69,
FB,107.4,20160225_114814,107.09,
GOOG,698.37,20160225_114814,700.01,
AAPL,96.05,20160225_114814,96.16,
F,12.22,20160225_114814,12.11,
ARWR,3.8,20160225_114814,3.86,
BWLD,157.75,20160225_114814,159.25,
BP,28.3435,20160225_114814,28.83,
WMT,67.405,20160225_114814,67.48,
TGT,76.94,20160225_114814,77.0,
AMZN,549.9,20160225_114814,555.62,
MSFT,51.07,20160225_114814,51.73,
OTIV,0.71,20160225_114814,0.71,
PXLW,1.96,20160225_114814,2.0,
GOGO,9.81,20160225_114814,9.75,
HPQ,10.109,20160225_114819,10.13,
VZ,50.95,20160225_114819,50.9,
HTCKF,9.9,20160225_114819,9.9,
SNE,21.1,20160225_114819,21.12,
ADBE,85.28,20160225_114819,84.76,
BAC,12.13,20160225_114819,12.14,
GPRO,11.3889,20160225_114819,11.69,
FB,107.39,20160225_114819,107.09,
GOOG,698.37,20160225_114819,700.01,
AAPL,96.025,20160225_114819,96.16,
F,12.215,20160225_114819,12.11,
ARWR,3.8,20160225_114819,3.86,
BWLD,157.75,20160225_114819,159.25,
BP,28.335,20160225_114819,28.83,
WMT,67.405,20160225_114819,67.48,
TGT,76.95,20160225_114819,77.0,
AMZN,549.525,20160225_114819,555.62,
MSFT,51.065,20160225_114819,51.73,
OTIV,0.71,20160225_114819,0.71,
PXLW,1.96,20160225_114819,2.0,
GOGO,9.81,20160225_114819,9.75,
HPQ,10.1,20160225_114824,10.13,
VZ,50.94,20160225_114824,50.9,
HTCKF,9.9,20160225_114824,9.9,
SNE,21.09,20160225_114824,21.12,
ADBE,85.24,20160225_114824,84.76,
BAC,12.135,20160225_114824,12.14,
GPRO,11.38,20160225_114824,11.69,
FB,107.29,20160225_114824,107.09,
GOOG,697.67,20160225_114824,700.01,
AAPL,95.96,20160225_114824,96.16,
F,12.21,20160225_114824,12.11,
ARWR,3.8,20160225_114824,3.86,
BWLD,157.75,20160225_114824,159.25,
BP,28.34,20160225_114824,28.83,
WMT,67.38,20160225_114824,67.48,
TGT,76.94,20160225_114824,77.0,
AMZN,549.28,20160225_114824,555.62,
MSFT,51.06,20160225_114824,51.73,
OTIV,0.71,20160225_114824,0.71,
PXLW,1.96,20160225_114824,2.0,
GOGO,9.809,20160225_114824,9.75,
HPQ,10.1,20160225_114829,10.13,
VZ,50.94,20160225_114829,50.9,
HTCKF,9.9,20160225_114829,9.9,
SNE,21.09,20160225_114829,21.12,
ADBE,85.24,20160225_114829,84.76,
BAC,12.13,20160225_114829,12.14,
GPRO,11.375,20160225_114829,11.69,
FB,107.28,20160225_114829,107.09,
GOOG,697.54,20160225_114829,700.01,
AAPL,95.96,20160225_114829,96.16,
F,12.21,20160225_114829,12.11,
ARWR,3.8,20160225_114829,3.86,
BWLD,157.75,20160225_114829,159.25,
BP,28.34,20160225_114829,28.83,
WMT,67.39,20160225_114829,67.48,
TGT,76.94,20160225_114829,77.0,
AMZN,549.34,20160225_114829,555.62,
MSFT,51.05,20160225_114829,51.73,
OTIV,0.71,20160225_114829,0.71,
PXLW,1.96,20160225_114829,2.0,
GOGO,9.81,20160225_114829,9.75,
HPQ,10.1,20160225_114834,10.13,
VZ,50.936,20160225_114834,50.9,
HTCKF,9.9,20160225_114834,9.9,
SNE,21.09,20160225_114834,21.12,
ADBE,85.23,20160225_114834,84.76,
BAC,12.125,20160225_114834,12.14,
GPRO,11.37,20160225_114834,11.69,
FB,107.26,20160225_114834,107.09,
GOOG,697.18,20160225_114834,700.01,
AAPL,95.9889,20160225_114834,96.16,
F,12.21,20160225_114834,12.11,
ARWR,3.8,20160225_114834,3.86,
BWLD,157.75,20160225_114834,159.25,
BP,28.3337,20160225_114834,28.83,
WMT,67.39,20160225_114834,67.48,
TGT,76.94,20160225_114834,77.0,
AMZN,549.34,20160225_114834,555.62,
MSFT,51.05,20160225_114834,51.73,
OTIV,0.71,20160225_114834,0.71,
PXLW,1.96,20160225_114834,2.0,
GOGO,9.8,20160225_114834,9.75,
HPQ,10.1,20160225_114839,10.13,
VZ,50.935,20160225_114839,50.9,
HTCKF,9.9,20160225_114839,9.9,
SNE,21.09,20160225_114839,21.12,
ADBE,85.26,20160225_114839,84.76,
BAC,12.13,20160225_114839,12.14,
GPRO,11.38,20160225_114839,11.69,
FB,107.3,20160225_114839,107.09,
GOOG,697.18,20160225_114839,700.01,
AAPL,96.0,20160225_114839,96.16,
F,12.215,20160225_114839,12.11,
ARWR,3.8,20160225_114839,3.86,
BWLD,157.75,20160225_114839,159.25,
BP,28.34,20160225_114839,28.83,
WMT,67.405,20160225_114839,67.48,
TGT,76.94,20160225_114839,77.0,
AMZN,549.55,20160225_114839,555.62,
MSFT,51.07,20160225_114839,51.73,
OTIV,0.71,20160225_114839,0.71,
PXLW,1.96,20160225_114839,2.0,
GOGO,9.8,20160225_114839,9.75,
HPQ,10.095,20160225_114844,10.13,
VZ,50.9355,20160225_114844,50.9,
HTCKF,9.9,20160225_114844,9.9,
SNE,21.09,20160225_114844,21.12,
ADBE,85.26,20160225_114844,84.76,
BAC,12.13,20160225_114844,12.14,
GPRO,11.38,20160225_114844,11.69,
FB,107.32,20160225_114844,107.09,
GOOG,697.18,20160225_114844,700.01,
AAPL,95.99,20160225_114844,96.16,
F,12.215,20160225_114844,12.11,
ARWR,3.8,20160225_114844,3.86,
BWLD,157.75,20160225_114844,159.25,
BP,28.335,20160225_114844,28.83,
WMT,67.42,20160225_114844,67.48,
TGT,76.94,20160225_114844,77.0,
AMZN,549.59,20160225_114844,555.62,
MSFT,51.07,20160225_114844,51.73,
OTIV,0.71,20160225_114844,0.71,
PXLW,1.95,20160225_114844,2.0,
GOGO,9.8,20160225_114844,9.75,
HPQ,10.09,20160225_114849,10.13,
VZ,50.935,20160225_114849,50.9,
HTCKF,9.9,20160225_114849,9.9,
SNE,21.09,20160225_114849,21.12,
ADBE,85.27,20160225_114849,84.76,
BAC,12.13,20160225_114849,12.14,
GPRO,11.38,20160225_114849,11.69,
FB,107.3,20160225_114849,107.09,
GOOG,697.24,20160225_114849,700.01,
AAPL,95.985,20160225_114849,96.16,
F,12.22,20160225_114849,12.11,
ARWR,3.8,20160225_114849,3.86,
BWLD,157.75,20160225_114849,159.25,
BP,28.3399,20160225_114849,28.83,
WMT,67.42,20160225_114849,67.48,
TGT,76.95,20160225_114849,77.0,
AMZN,549.59,20160225_114849,555.62,
MSFT,51.06,20160225_114849,51.73,
OTIV,0.71,20160225_114849,0.71,
PXLW,1.95,20160225_114849,2.0,
GOGO,9.78,20160225_114849,9.75,
HPQ,10.09,20160225_114854,10.13,
VZ,50.94,20160225_114854,50.9,
HTCKF,9.9,20160225_114854,9.9,
SNE,21.09,20160225_114854,21.12,
ADBE,85.27,20160225_114854,84.76,
BAC,12.13,20160225_114854,12.14,
GPRO,11.365,20160225_114854,11.69,
FB,107.28,20160225_114854,107.09,
GOOG,697.24,20160225_114854,700.01,
AAPL,95.95,20160225_114854,96.16,
F,12.219,20160225_114854,12.11,
ARWR,3.8,20160225_114854,3.86,
BWLD,157.75,20160225_114854,159.25,
BP,28.34,20160225_114854,28.83,
WMT,67.42,20160225_114854,67.48,
TGT,76.98,20160225_114854,77.0,
AMZN,549.59,20160225_114854,555.62,
MSFT,51.04,20160225_114854,51.73,
OTIV,0.71,20160225_114854,0.71,
PXLW,1.95,20160225_114854,2.0,
GOGO,9.78,20160225_114854,9.75,
HPQ,10.09,20160225_114859,10.13,
VZ,50.935,20160225_114859,50.9,
HTCKF,9.9,20160225_114859,9.9,
SNE,21.09,20160225_114859,21.12,
ADBE,85.26,20160225_114859,84.76,
BAC,12.13,20160225_114859,12.14,
GPRO,11.3601,20160225_114859,11.69,
FB,107.3015,20160225_114859,107.09,
GOOG,697.25,20160225_114859,700.01,
AAPL,95.962,20160225_114859,96.16,
F,12.22,20160225_114859,12.11,
ARWR,3.8,20160225_114859,3.86,
BWLD,157.75,20160225_114859,159.25,
BP,28.34,20160225_114859,28.83,
WMT,67.41,20160225_114859,67.48,
TGT,77.0,20160225_114859,77.0,
AMZN,549.415,20160225_114859,555.62,
MSFT,51.049,20160225_114859,51.73,
OTIV,0.71,20160225_114859,0.71,
PXLW,1.95,20160225_114859,2.0,
GOGO,9.78,20160225_114859,9.75,
HPQ,10.09,20160225_114904,10.13,
VZ,50.94,20160225_114904,50.9,
HTCKF,9.9,20160225_114904,9.9,
SNE,21.09,20160225_114904,21.12,
ADBE,85.31,20160225_114904,84.76,
BAC,12.14,20160225_114904,12.14,
GPRO,11.3601,20160225_114904,11.69,
FB,107.322,20160225_114904,107.09,
GOOG,697.27,20160225_114904,700.01,
AAPL,95.985,20160225_114904,96.16,
F,12.22,20160225_114904,12.11,
ARWR,3.78,20160225_114904,3.86,
BWLD,157.75,20160225_114904,159.25,
BP,28.35,20160225_114904,28.83,
WMT,67.439,20160225_114904,67.48,
TGT,77.01,20160225_114904,77.0,
AMZN,549.45,20160225_114904,555.62,
MSFT,51.045,20160225_114904,51.73,
OTIV,0.71,20160225_114904,0.71,
PXLW,1.95,20160225_114904,2.0,
GOGO,9.81,20160225_114904,9.75,
HPQ,10.09,20160225_114909,10.13,
VZ,50.9325,20160225_114909,50.9,
HTCKF,9.9,20160225_114909,9.9,
SNE,21.09,20160225_114909,21.12,
ADBE,85.32,20160225_114909,84.76,
BAC,12.14,20160225_114909,12.14,
GPRO,11.38,20160225_114909,11.69,
FB,107.34,20160225_114909,107.09,
GOOG,697.27,20160225_114909,700.01,
AAPL,95.985,20160225_114909,96.16,
F,12.22,20160225_114909,12.11,
ARWR,3.78,20160225_114909,3.86,
BWLD,157.75,20160225_114909,159.25,
BP,28.36,20160225_114909,28.83,
WMT,67.43,20160225_114909,67.48,
TGT,77.01,20160225_114909,77.0,
AMZN,549.615,20160225_114909,555.62,
MSFT,51.05,20160225_114909,51.73,
OTIV,0.71,20160225_114909,0.71,
PXLW,1.95,20160225_114909,2.0,
GOGO,9.8022,20160225_114909,9.75,
HPQ,10.11,20160225_114914,10.13,
VZ,50.934,20160225_114914,50.9,
HTCKF,9.9,20160225_114914,9.9,
SNE,21.095,20160225_114914,21.12,
ADBE,85.32,20160225_114914,84.76,
BAC,12.1499,20160225_114914,12.14,
GPRO,11.38,20160225_114914,11.69,
FB,107.34,20160225_114914,107.09,
GOOG,697.74,20160225_114914,700.01,
AAPL,95.99,20160225_114914,96.16,
F,12.22,20160225_114914,12.11,
ARWR,3.78,20160225_114914,3.86,
BWLD,157.75,20160225_114914,159.25,
BP,28.365,20160225_114914,28.83,
WMT,67.44,20160225_114914,67.48,
TGT,77.01,20160225_114914,77.0,
AMZN,549.58,20160225_114914,555.62,
MSFT,51.04,20160225_114914,51.73,
OTIV,0.71,20160225_114914,0.71,
PXLW,1.95,20160225_114914,2.0,
GOGO,9.8022,20160225_114914,9.75,
HPQ,10.1,20160225_114919,10.13,
VZ,50.935,20160225_114919,50.9,
HTCKF,9.9,20160225_114919,9.9,
SNE,21.095,20160225_114919,21.12,
ADBE,85.35,20160225_114919,84.76,
BAC,12.1499,20160225_114919,12.14,
GPRO,11.38,20160225_114919,11.69,
FB,107.34,20160225_114919,107.09,
GOOG,697.74,20160225_114919,700.01,
AAPL,95.99,20160225_114919,96.16,
F,12.22,20160225_114919,12.11,
ARWR,3.78,20160225_114919,3.86,
BWLD,157.75,20160225_114919,159.25,
BP,28.36,20160225_114919,28.83,
WMT,67.41,20160225_114919,67.48,
TGT,76.98,20160225_114919,77.0,
AMZN,549.58,20160225_114919,555.62,
MSFT,51.0474,20160225_114919,51.73,
OTIV,0.71,20160225_114919,0.71,
PXLW,1.95,20160225_114919,2.0,
GOGO,9.809,20160225_114919,9.75,
HPQ,10.1,20160225_114924,10.13,
VZ,50.94,20160225_114924,50.9,
HTCKF,9.9,20160225_114924,9.9,
